source,path,sha1,blur_score,label,confidence,reason,status,error
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000003.jpg,cb04e41f675bb93017bddb0ec50de156287c3f6d,144.42,camera,high,Tiny square nanny camera product is shown with visible lens and accessories,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000004.jpg,39e234e4f99d8c701611a769de0c3cac66dd0214,359.32,camera,high,Round mini nanny camera product clearly shows the lens and body,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000005.jpg,ee7f8595c15ef2319b2264375b08afe5449ffb2b,954.47,camera,high,Lifestyle image includes a visible hidden nanny camera with phone preview,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000006.jpg,cf2f62830b97275a933e458520152aa20d0355bf,194.28,camera,high,Nursery scene includes a visible nanny camera placed among toys,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000007.jpg,6e8f731980cb790721f800fc2e0e52909dbbf49f,91.46,camera,high,Compact black mini camera product clearly shows the front lens,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000008.jpg,230f75d48e9b076cd4dbc0e7d1f8766dc2640584,115.06,camera,high,Small lens module is shown in hand as a hidden nanny camera device,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000009.jpg,be39d55155b99c0c8c5c0022c655928101bf0714,266.99,camera,high,Mini cube camera product clearly shows the front lens and phone preview,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000010.jpg,53cfe28e9baefd62dd71fabed9d94814a381f846,320.41,camera,high,Tiny camera is held in hand with visible lens and phone preview,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000011.jpg,49772c0b289eaa7a439ab79e09a79bcf2a192521,597.05,camera,high,Flexible micro nanny camera product clearly shows the lens module,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000012.jpg,d349d4393252fcb7f535f939fd622d7363c99070,467.49,camera,high,Small hidden camera module is shown in hand with phone preview,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000013.jpg,b4a6721e985a3730956f8fb52585e66c9f86cc88,357.2,camera,high,Finger sized camera product clearly shows the front lens,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000014.jpg,fc8e66a8e47efcf0ea61a9e3e95a795aaba37d84,339.35,camera,high,Compact square nanny camera product clearly shows the front lens,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000015.jpg,cb374b49526b559c3da70f83b4b36291921c5401,1810.04,camera,high,Small camera module is shown with two phone previews,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000016.jpg,d043de480850697a294f7031d8feed5175da8a4f,359.04,camera,high,Wireless mini nanny camera product clearly shows the lens and antennas,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000017.jpg,8d4d4d6a1f3afc41b2271857e7f392b8c18601c7,651.86,camera,high,Mini cube nanny camera product clearly shows the large front lens,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000018.jpg,eeaa50bfaacc388a02f4055cb385ca8f0c5bb2a8,478.2,camera,high,Small clip style camera product clearly shows the front lens,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000019.jpg,8353bb446d2b0ad757c8896b0bc82baf3df8e39e,358.88,camera,high,Tiny camera module is shown in hand with clear lens detail,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000022.jpg,2670051c2b6c958a554807aba4580acdf107c28b,1082.47,camera,high,Flexible hidden nanny camera module is shown with a phone preview,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000023.jpg,9cc9c6a88d0ca06fa4dfeea31d89299db0eac135,356.35,camera,high,Round mini nanny camera product clearly shows the lens and side views,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000024.jpg,7ce8d6c55003e1acf954e3bd72c6193dbd1c99eb,213.95,camera,high,Opened device image reveals the internal hidden camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000025.jpg,860ecef0882f8976332dc67f4eb36670f90e4139,215.65,camera,high,Digital clock style hidden nanny camera product is shown with phone preview,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000026.jpg,75b8f551c42b3706b9a066a28db0d23fb7fb4177,432.79,camera,high,Small camera module is held in hand with visible lens and phone preview,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000027.jpg,94bc842476ec8e58c73d3710096cc889ad1f71ce,132.64,camera,high,Compact black camera module clearly shows the front lens,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000028.jpg,b9f59f3338a326a4a75761bb70e4141dbba82146,201.77,camera,high,Wireless hidden camera product is shown with power adapter and phone preview,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000029.jpg,5d598ac1defb917036625c458bffbd685aacf25e,64.45,camera,high,Flexible camera module product clearly shows the front lens and exposed cable,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000030.jpg,874616c53484fc64146153dd302478ee626b3acf,1015.43,camera,high,Small black camera product clearly shows the front lens and phone preview,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000031.jpg,3f0f3ccd4729c09e3e9f929c33148e973c0da9d5,183.54,camera,high,Mini rectangular camera product clearly shows the front lens,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000032.jpg,0ebcd2173626687afd9bc69d622dc655f7b2213f,1089.01,camera,high,Plain black rectangular camera device is shown front and rear with lens visible,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000033.jpg,afa1e60b5be8b61b405c39e9fae1a7671f73cac5,337.14,camera,high,Round mini nanny camera product clearly shows the front lens,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000034.jpg,bb5b134d230ff054b1faf1d9e59400836a7db840,393.62,camera,high,Flexible WiFi camera module product clearly shows the front lens,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000035.jpg,efe794aecad0c8fa4a6b75c5839a224bbe55b114,202.55,camera,high,Tiny square nanny camera product clearly shows the front lens,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000036.jpg,3702223d9d714e042b3c3d2a07c40868a7947fc1,575.92,camera,high,Mini rectangular hidden camera product clearly shows the front lens,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_nanny_camera\000037.jpg,3c596e7e5ce7db79410ecf09f5a0102a01599811,260.13,camera,high,Compact black nanny camera device clearly shows the front lens and phone preview,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000001.jpg,87467807c592885c0ca52a999a73aefa1d45af36,1531.23,camera,high,Pen style hidden camera product clearly shows the device and accessories,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000002.jpg,a017efcff2f854acdcb7ff1973cdfa71c34fc181,334.0,camera,high,USB charger style hidden camera ad points to the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000003.jpg,4ac95b736a46eb5a16a3d8f3530237f04704a968,2587.96,camera,high,Pen camera product clearly shows the hidden lens area and phone preview,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000005.jpg,91f6d40dd3b1e6eb47da407857f34d9e2369ed03,364.31,camera,high,USB tower style hidden camera ad points to the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000006.jpg,6fc30583f4d1f2bdacb3f4d6d52b74214191572e,1251.95,camera,high,Flexible hidden camera module product is clearly shown with packaging,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000007.jpg,8c644690c00960afaf1a6274b32d3a49a0481f03,811.02,camera,high,Pen style hidden camera product clearly shows the body and accessories,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000008.jpg,8811d72b72582f73af6252bfd3c79fec24f5926b,133.36,camera,high,Pen camera product clearly shows the concealed lens and phone preview,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000009.jpg,293a50fa1d3e67f5ce132f91db7e48be798c1fb2,101.05,camera,high,Mini block hidden camera product is shown with phone preview,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000011.jpg,d46ba5eeb738fffb268605ad9a467b6b4a2b3199,1410.89,camera,high,Hidden camera in picture frame is explicitly indicated by the lens callout,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000012.jpg,c77e3fa3eb36d8494fe8d3457a7b9e262d61148d,69.03,review_needed,medium,Plain pen with USB cable does not clearly reveal a camera lens from the image alone,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000013.jpg,fae8b65f30a54ae038866c8fb7ac066e170023bd,991.52,camera,high,Smartwatch style hidden camera product is shown with a visible lens callout,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000014.jpg,9da1b676de81324d08d86c8bff25c5b07a086bce,270.15,camera,high,Pen style hidden camera product clearly shows the body and accessories,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000018.jpg,015029108c61d359517126d0ca0ff87732e7ec16,730.72,camera,high,Pen style hidden camera product clearly shows the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000019.jpg,a8be73dc5efef79628ab9e1837db254d19733c53,239.36,camera,high,Round hidden camera product is shown with phone preview and visible front lens area,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000020.jpg,b4c1b8ffdce3d83cf4dec2bec9d027bcdfa49595,116.74,camera,high,Product image clearly shows a small covert camera disguised as an object,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000022.jpg,e57ebd0c81474571f573c0572e43262a7bd095a5,114.16,camera,high,Article style image still shows a USB charger hidden camera device,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000023.jpg,2cf25e42454aa9b7b708bb21ccb739d0ef5e4ba6,421.7,camera,high,USB charger hidden camera product clearly shows the device and lens callout,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000024.jpg,d245789dd05e8f65e02aacfbdbb7102b9bc3648e,401.8,camera,high,Flexible hidden camera module clearly shows the tiny front lens,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000025.jpg,70f75aa2714b77b583ea726c6f97a0e74aeb2015,266.61,camera,high,Pen style hidden camera ad points directly to the concealed lens,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000029.jpg,e185dd2a1e85128585a57fb4946927fd223a53ba,641.76,camera,high,USB charger hidden camera product clearly shows the device and lens callout,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000030.jpg,d85a3ebef4ba0fac6cea87309d2e9f653aa71f4c,1065.36,review_needed,medium,Social media collage discusses hidden cameras but the device details are not clearly visible,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000036.jpg,c3000866ad5fccdad4866449ceb3dcffe533a4e6,709.33,camera,high,Pen style hidden camera product clearly shows the body and accessories,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000037.jpg,d27580edaa34422ec2d3a58c2ea1c7384b1a92f7,1430.72,camera,high,USB tower hidden camera product clearly shows the lens callout and phone preview,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000038.jpg,d175801861fbe10ad6ce9b54b73f40ee8c8ad741,566.65,camera,high,Mini block hidden camera product is shown with storage accessories and phone preview,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000039.jpg,9a3571ebac2ae8a7f42cafab4416b7793086d208,108.73,camera,high,Flexible hidden camera module product clearly shows the exposed lens,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000040.jpg,a1795e8fa61544807d61567d416397a3c8bc3edd,195.09,review_needed,medium,Plain pen in hand does not clearly expose any hidden camera feature,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000041.jpg,e4924c37442425677540107c1d5ce3ef46506081,378.34,camera,high,USB charger hidden camera product clearly shows the concealed lens callout,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000042.jpg,f6b15bc63eb144dbfee2abdbe9733c46fc534d7c,122.0,camera,high,USB charger hidden camera ad clearly marks the camera location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000043.jpg,58502387e53c01031255f3e3c55434b510127865,378.87,camera,high,Pen camera packaging explicitly markets a hidden spy camera,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000044.jpg,5d410831295feabdb1386c86c945f06ecb26c7d7,509.81,camera,high,Flexible hidden camera module clearly shows the miniature lens and phone preview,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000045.jpg,6adc019e755604e60f51d7df505f0c9bfb4ae88a,262.53,camera,high,Pen camera packaging explicitly shows the concealed camera lens,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000047.jpg,206d6153042269493ff02000ba33d96b6b91b338,503.83,camera,high,Pen style hidden camera product clearly shows the body and accessories,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000048.jpg,003f1f5f614208ac8b1e169aaa3f783fbfb85c44,127.82,camera,high,USB tower hidden camera product clearly shows the device and phone preview,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000049.jpg,40582d2c866fb37df5bd62a02fd058c0b6961fb9,425.23,camera,high,Flexible hidden camera module clearly shows the exposed lens and phone preview,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000051.jpg,e08114d04d73bfebe7163e93ce3ec1dae9634d29,449.76,camera,high,USB charger hidden camera product clearly shows the device and phone preview,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000052.jpg,9e34eb27a999260df8d74b3ea644a70b0db32115,443.83,camera,high,Flexible hidden camera module clearly shows the miniature front lens,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000054.jpg,0c7730a614e86a08bc59c6843f0bbea1bacfa7eb,564.32,camera,high,Mini block hidden camera product clearly shows the front lens and phone preview,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_spy_camera\000055.jpg,1213dccf1e2a464d995a2f6f2f3940b23db80005,115.37,camera,high,Pen camera packaging explicitly markets a hidden spy camera product,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000001.jpg,68f8a28f87d78f64bb587fb11253a4041cf2c5c7,887.63,normal,high,Inline wired surveillance microphone is shown without any camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000002.jpg,0f83ccefb1f1509679a3365f5ac68e8da65569e1,108.54,normal,high,Wired spy microphone cable is shown without any visible camera lens,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000003.jpg,20d312f343700752a0749a482cad7cafbef19def,395.16,normal,high,Round ceiling style microphone pickup is shown without any camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000004.jpg,b2ecd4bb555ae8891ac83707de766ade13532521,371.77,normal,high,Round surveillance microphone module is shown with audio connectors only,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000005.jpg,900c9d3de92c4c1b3f34f3bdd93abd8c721c72a5,93.26,normal,high,Ceiling style audio pickup is shown with connectors and no camera lens,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000006.jpg,96e7ee2277fe29a17e2bd93615aa1c2dbadfccf2,1487.03,normal,high,Round recording or listening device is shown without any visible camera lens,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000007.jpg,5c6305d761a1996624839a4049e1e9d90b30911b,64.61,normal,high,Tiny wired microphone capsule is shown without camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000008.jpg,066ccc44ef7902f0d3f4262d3f63421f8a32446a,528.74,camera,high,Dome security camera is shown together with a wired surveillance microphone,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000011.jpg,e8cd1a7a5e58af6cb571a6a8a22618804c80e9dd,411.49,normal,high,Small microphone circuit board is shown without any visible camera module,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000012.jpg,1820d7cf8f9fcb18da4997bb6f8786006a3b9d43,650.8,normal,high,Metal threaded surveillance microphone pickup is shown without camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000013.jpg,c119345f3b4a96a02e4d72599ce182c83375faf1,413.49,camera,high,Screw head style hidden camera product is shown with video and audio connectors,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000014.jpg,46e513abbe302d65c681b4e4f16793efe5f409cd,1169.18,normal,high,Pen shaped voice recorder is labeled as a microphone and not shown as a camera,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000015.jpg,c409fe649cf6a2f17f08915fd2b9664c4e1698d9,207.23,normal,high,Small recorder device is shown without any visible camera lens,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000016.jpg,b8ca4f003619d2a155b584130ed1245f1ecb6f14,832.45,normal,medium,Back view of a small surveillance device does not show any camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000017.jpg,3409ea6e5b1afb25477a1cf3ed93d81ee7250869,997.64,normal,high,UHF receiver packs are audio devices and no camera is visible,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000018.jpg,c9b22d2d195fa9598af5bdd5f42a62dd38cbef0b,147.87,normal,medium,PIR alert device is shown without any visible camera lens,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000019.jpg,edf98f8fa7b2685766bf401b40df5250da49f6cb,85.81,normal,high,PIR alert device is opened and still shows no visible camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000020.jpg,7d84e7b855bdc14118e091d092440c3efa84ae09,157.57,normal,medium,PIR alert graphic shows a motion or alarm device without a visible camera lens,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000021.jpg,da78ae3bd55d9687b7c89c29f881ec07e5496384,270.45,review_needed,medium,Cylindrical surveillance device is shown with phone preview but no clear camera lens is visible,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000022.jpg,4b1263e55b99384336709ddb61c66998f78b9b2f,1451.9,normal,high,Mini digital voice recorder is explicitly shown as an audio recording device,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000023.jpg,06fa580d7f3d0855f568973b3af31c4735fcf730,746.87,normal,high,Cable product is explicitly labeled as a mini spy microphone for cameras,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000024.jpg,0074863bf3e15b446aca4e841281454b7316df25,62.82,normal,high,RF detector tool is shown rather than a camera device,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000025.jpg,21f349c9eb333737c4fa1f41096f6b9f9849c64a,51.7,normal,high,USB disk recorder product is explicitly labeled as an audio recorder,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000028.jpg,60dcd798d1d55420f165aae5a0f561945221f441,243.68,normal,high,Audio playback or recording device with earbuds is shown without camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000029.jpg,b98e04704a80aabc36f808e60e4e54edd228f268,130.99,normal,medium,PIR alert device is shown with cable but no visible camera lens,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000030.jpg,bce4ffcc912a157e55c13330c77e45338dd2c422,1244.94,camera,high,Graphic explicitly shows a hidden PIR sensor camera product,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000031.jpg,8654cdb3bef1cb5b4deec652f34d5714b3231868,200.84,normal,high,Inline wired spy microphone cable is shown without camera hardware,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_surveillance_microphone\000032.jpg,494f84e7d56efb8c88ca64e622888ece25c06bc0,1317.0,normal,high,Wireless monitoring illustration does not show a camera device,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000001.jpg,f1c1fc8a6efa9beb5ff6957f7d2aaea97682193c,585.97,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000002.jpg,d7a39442f56d0737b5adee693084ff83a39d35ab,664.81,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000003.jpg,764bd3de4e8b2b42401b24123bfe778e07cfd8f8,1653.17,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000004.jpg,48775e9e9584a3933e4edf44e0b2991e884a3c54,260.98,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000005.jpg,c5848bf7e13e2f68b5823a8f712a9566419b9638,130.7,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000007.jpg,2a51cf6071ef0a29e9879c0422185dd3252db48e,223.25,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000008.jpg,0191b4e412acc48257a19631a79310ff8e616cdf,242.3,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000011.jpg,92772bd366b60c074bf5fdef95f1e27c6640995f,180.11,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000012.jpg,ecbd06b066a222f1d2698c041eecb4214c0f76d6,1188.09,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000013.jpg,ffafae850fcb0025e80559ea2342688c4c948cae,630.74,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000015.jpg,64cc7c911a05659e888ed1d16205a95ff9c23444,1576.22,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000016.jpg,ee8f4e2370dfa3b84fface1d6a29311697762248,124.13,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000017.jpg,073d9bd534c063b4915137634669e13708c428f1,986.06,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000018.jpg,0db906ba3c310de2565897c56674b405a4469095,450.84,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000019.jpg,46bd7fa512f0f809f6b615bf963a9437f9040a2b,729.59,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000020.jpg,270a4e4275ff7650b35a0e5bc0789fc205e34d35,504.02,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000021.jpg,8d6adb8a556bca0550d1e2bcb5734673dfcb3dcd,351.1,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000022.jpg,5cd0a6461de4763d90b8c662d82449094f31318a,100.92,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000024.jpg,168ad22f25688ee871a2a6b93378b97b14248cab,1430.59,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000025.jpg,a6db916535cfa1c4ce76ddd7beae5ae8db61bb9b,302.47,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000026.jpg,ab2b79d9102e18dfb72d4b60f74d5a9b04a04186,439.32,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000027.jpg,be8454b613fbe1a24eb214f306ba55ad68e6a6a5,544.62,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000028.jpg,f76f92a9a8cbeed700f2d967a18b09c72f3de4de,251.27,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000031.jpg,901e5b3c73c65188d9bc20b0e7932a9ec6544372,390.97,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000032.jpg,7d00df195b0899e04e6e0923e42906693736bec0,313.77,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000033.jpg,ad3e947f0367d511cee9fc6035ed9a98b221d961,513.52,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000034.jpg,ff799c9834910067d6751a5c3786d9e8dbc02cb5,1300.68,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000035.jpg,3c0f75f452d6e7d6388fd1a2b19cc6f63b154a43,148.74,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000036.jpg,3a1514da8cbd8053e248ac2e680ecc102273c11d,2213.82,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000038.jpg,0803b2ca6d43b0dda6be266d24a1e7a839dea216,58.83,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000039.jpg,d71dd13fcea98b6ad5ad905f519e59ff7dcb81ce,521.98,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000040.jpg,98456db8e42b684ab5d8141421af5f45f24dde5a,495.51,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
images,C:\Users\amani\Downloads\dataset\images\hidden_wall_camera\000041.jpg,85ee477ab1d259dd74b8a73d7979e7ce7da3da7d,54.63,camera,high,Product or marketing image clearly shows hidden wall camera hardware or the concealed lens location,ok,
